,id,author_id,author_handle,author_name,author_description,author_location,author_verified,text,is_reply,like_count,quote_count,reply_count,retweet_count,created_at,matched_rules,labels
525,1375833726626590729,587286539,centimo013,centimo,fvck this pandemic. my mental health is now at risk.,"National Capital Region, Repub",False,AWIIIIT :&lt; https://t.co/ntRjvEQ2us,True,0,0,0,0,2021-03-27 15:34:56 UTC,az-vaccine,0.0
526,1376325754171101186,830821397056385025,smoess18,Sarah M EA,"Mom, cat owner, Enrolled Agent. Love books, the beach, my kids, not necessarily in that order","Near The Research Triangle, NC",False,"@TaxMama @fintaxdude I’ve always wanted to go to Sedona, AZ",True,0,0,0,0,2021-03-29 00:10:05 UTC,az-vaccine,
527,1376050170501201921,749724827746009088,JordanDiehl2002,🄹🄾🅁🄳🄰🄽 🄳🄸🄴🄷🄻,"Paleo-Constitutional Conservative 📜

America *Must* come *first* over ALL else 🇺🇸

#Crew96 🖤💛

Liverpool ❤️🤍 

FC Barcelona 💙❤️

Broussia Dortmund 💛🖤",𝗨𝗻𝗶𝘁𝗲𝗱 𝗦𝘁𝗮𝘁𝗲𝘀!,False,"@joeecollins3 AZ's 7th District is ranked as a D+23 district by Cook PVI

The district has had 3 Representatives in its 18 year history. All 3 have been Dems

The district is currently represented by popular Incumbent Ruben Gallego

It'd be great to flip this seat. But it's not going to happen",True,0,0,0,0,2021-03-28 05:55:01 UTC,az-vaccine,
528,1375549358041628674,82820425,StrongbowsPub,Martin Wesson,"English Irish style pub in Kiel, Germany. Events and live sport coverage. Cheap Beer Night every Thursday. Blocked by Claire Fox",Kiel Germany,False,@malc_hill @itsapointofview @kateferguson4 They haven’t started supplying the EU yet. “Officials with knowledge of the U.K.-AstraZeneca contract say Halix has long been part of the U.K. supply chain” Now they will supply the Eu.,True,0,0,0,0,2021-03-26 20:44:58 UTC,az-vaccine,0.0
529,1375393363021627397,2234116237,ChiroRecruit,Chiropractic Jobs,Chiropractic Jobs | Chiropractic Classifieds | The Job Board For Chiropractors |,Worldwide,False,"Life Time Fitness: Lifeclinic Chiropractor In Peoria, Az (Wickenburg): Arizona, USA Life Time Fitness ChiropractorLIFECLINIC MISSION:* To Restore, Maintain, &amp; Optimize Human FunctionWE PURSUE OUR MISSION BY:* Screening everyone for physical risk https://t.co/ZkROFA6bRF https://t.co/1rc6SIYryT",False,0,0,0,0,2021-03-26 10:25:05 UTC,az-vaccine,
530,1375462535017684999,140781626,AnnieEaves,Annie Eaves,Wanderlust. Salfordian. Snowdonia. Mother of children... and Sport Witness. info@sportwitness.co.uk,Snowdonia,False,@euralbio @peternelissn @PKoenig1776 @DarrenEuronews @MarkUrban01 You should probably read this. https://t.co/OgQNtc3yYS,True,0,0,0,0,2021-03-26 14:59:57 UTC,az-vaccine,0.0
531,1375436115109416960,2584268527,ProfJWR,Talking-up Scotland,"Photo John Pow
Retired Media Politics Professor and SNP member",Ayr,False,@ruritchie @Jeane_F1 @ElphinstoneJack @NHSGrampian @scotgov No O in the AZ?,True,0,0,0,0,2021-03-26 13:14:58 UTC,az-vaccine,
532,1375443709643214853,1246961533663481863,BALLINGLIKE24,Sid 🤟,@chiefkeef @raptors @chelseafc,GLORY UNIVERSITY,False,@Az_Capone1 Such an illness bro how can u defend that,True,0,0,0,0,2021-03-26 13:45:09 UTC,az-vaccine,
533,1375342988226752514,1542359564,zcaceres_,𝖅𝖚𝖑𝖒𝖆,#blm,"Arizona, USA",False,ahh highlight of my day was hearing abt Az lifting the mask mandate... never seen my job remove the required mask sign from the window so fast. 🖕,False,0,0,0,0,2021-03-26 07:04:55 UTC,az-vaccine,
534,1375280159591264259,800396442086952960,BigMattKat,Matt Katergaris,DMHS Football 2022 | 6’ 4” 295 LBS |OG/OT/DT| All State 2020,"Scottsdale, AZ",False,Thanks @azc_obert &amp; @azcsports for ranking me as a top 2022 AZ high-school prospect! MAJOR improvements ahead! @DMWolvesFB @coachconrad41 #gowolves #championshipmindset https://t.co/lCmiijuJ4Q,False,0,0,0,0,2021-03-26 02:55:16 UTC,az-vaccine,
535,1375341808092385284,55260264,DJSiri,DJS,"MA MD PhD retired Neurologist/Molecular Neuroscientist/Neuropathologist , anti- imperialist, detests racism,  exhausted of US illegal regime changes and wars",Cambridge,False,Third of Danes Don't Want to Get Vaccinated Against COVID-19 Amid AstraZeneca's Blood Clot Drama - Sputnik International https://t.co/opc1mIo6CS,False,0,0,0,0,2021-03-26 07:00:14 UTC,az-vaccine,-1.0
536,1375326713698078725,22710374,RobertMayer,Robert Mayer,Just a small business owner in the tourism industry trying to keep his family and employees fed and alive in 2020.,"Phoenix, AZ",False,"@willhumble_az @BrianaWhitney Yes, they were, in old town probably more than anywhere. Have you ever even been there? Good grief",True,0,0,0,0,2021-03-26 06:00:15 UTC,az-vaccine,
537,1375792184167784448,1374890055953604611,NormanW80609991,Norman Watts,"Global citizen, currently grounded. Opinions expressed are at the spur of the moment and not to be taken too seriously long term. Globalize, don't localize!",Eurasian landmass,False,"So then that’s that sorted out. Fine, the full report takes another week but this is good enough. Pressure, shaking on a 12hr flight. Fine. Just dump the very few broken ones and get on with it. https://t.co/F3eTojpAM4",True,0,0,0,0,2021-03-27 12:49:52 UTC,pb-vaccine,0.0
538,1376455426271760388,1265679422666964994,Gavin_F_Brewis,Le GfB 💭,"Buckfast Tonic Marxist.                    
                                                        The History of Emotions, Ideas, and Trauma.",The Scheme,False,"Happy Monday all.

Some light at the end of the metaphorical tunnel with the virus as the Government roll out for Moderna vaccine commences in April as part of the three-pronged attack. 

Until then, wear your mask, keep your distance, stay safe and have a wonderful week ahead ❤",False,0,0,0,0,2021-03-29 08:45:21 UTC,"m-vaccine,vaccines",1.0
539,1375331684174888963,822888224552947713,BeebeaV,🌼BeeBea V🐝💃🏻 ReSister,DIY & Home Arts & Culture. Love pet pics. Former 1term #PutinsPuppetIsImpeached 2x F*ck the orange #Dotard tRump. #VoteBlueNoMatterWho. NO DMs No Listing please,All over the world,False,"@kayleighmcenany 1st mcnanny Pfizer was NOT part of warp speed. That was the 1st vaccine that became available, 2nd he refused half of the Pfizer order bc he wanted the vaccine from his operation Moderna to circulate (backfired) 3rd whatever happened to the 500k vaccines how did they go missing.",True,0,0,0,0,2021-03-26 06:20:00 UTC,"m-vaccine,vaccines",0.0
540,1376459155670716417,1216047747243094017,childrenshealth,Children's Health,"Your child's health includes physical, mental and social well-being. Most parents know the basics of keeping children healthy.",New york,False,5 key questions about what happened to South Africa’s #COVID19 #vaccine roll-out of the AstraZeneca jab. https://t.co/qdJ3teHLsT https://t.co/DJK76uxYQg,False,0,0,0,0,2021-03-29 09:00:10 UTC,"az-vaccine,vaccines",0.0
541,1374903872779644931,166326763,GlobalPandemics,GlobalPandemic.NET,Breaking News & Critical Information to SURVIVE the Coronavirus Outbreak / Civil Unrest,WORLDWIDE,False,"ALERT: New AstraZeneca report says vaccine was 76% effective in
preventing Covid-19 symptoms - Global Pandemic News | #Coronavirus #COVID19 #Protests - https://t.co/0YnmahbKPR https://t.co/pPfqJ3N5cA",False,0,0,0,0,2021-03-25 02:00:02 UTC,"az-vaccine,vaccines",1.0
542,1375002011930828801,935314503302107136,Jaden_Reports,Jaden Jefferson,🎥 MMJ & Reporter 🎤 🗞 | Dog lover! 🐾 | Taco. Fanatic. 🌮 | #WearAMask | Facebook: Jaden Jefferson / IG: @jaden_reports / YT: Jaden Jefferson Reports,"Toledo, OH",False,#BreakingOvernight: WASHINGTON (AP) – AstraZeneca says its COVID-19 vaccine is 76% effective after updating its analysis in wake of rebuke from US officials.,False,0,0,0,0,2021-03-25 08:30:00 UTC,"az-vaccine,vaccines",1.0
543,1375812335848337409,4625920576,sibomanaxyz987,SIBOMANA Jean Bosco,Mes albums photos sont archivés sur Google Photos: visit links on my Facebook. Mes Tweets deviennent éphémères après 24 heures. Email: sibomanaxyz999@gmail.com,"Montréal, Québec",False,"A migrant receives a dose of the AstraZeneca vaccine during the vaccination in the “Krnjaca” refugee centre near Belgrade, Serbia, March 26, 2021. (Photo by Darko Vojinovic/AP Photo) https://t.co/36sOoZfe3t",False,0,0,0,0,2021-03-27 14:09:56 UTC,"az-vaccine,vaccines",1.0
544,1375743220127305729,50294762,thatjimdavis,𝐉𝐢𝐦 𝐃𝐚𝐯𝐢𝐬 💙,"Man. Usually in a seated position. Once a Comedian. Always a Campaigner.
Founder of @GBCycleEmbassy",Surrey. The nice bit.,False,"The morning after the Oxford-AZ vaccine; mild shivers for an hour, hot for the next hour followed by a headache so mild, it felt as though it was gently fluttered in by doves.",False,0,0,0,0,2021-03-27 09:35:18 UTC,"az-vaccine,vaccines",0.0
545,1374769227723378693,174791876,_TurkeyBreast,𝓉𝑒𝓇𝓇𝒾𝓀𝒶🦋,Less Bitter More Glitter✨ 🇧🇸,Bahamas,False,@2kay__ It is.. https://t.co/b5EJVDRMEJ,True,0,0,0,0,2021-03-24 17:05:00 UTC,"az-vaccine,vaccines",0.0
546,1375226027002060802,55463374,dixieleehenning,Dixie Lee Henning,married to a complete babe —host of @knowpeoplepod sometimes dolphins rape people 👌🏻,"Laurel, MT",False,"@joshlieuallen I would like to argue the J&amp;J would be Ravenclaw and AZ would be slytherin.
Ravenclaw would do the research and find a way to more efficiently distribute the vaccine with fewer injections. 
Slytherin would make a vaccine as an afterthought, not really to benefit anyone.",True,0,0,0,0,2021-03-25 23:20:09 UTC,"az-vaccine,vaccines",0.0
547,1375790957313024004,275596584,rui__carvalho,Rui Carvalho,Assistant Professor at Durham University.  Statistical Learning for System Identification. Don't blame my employer for my views.,"London, UK",False,"AZ is a good vaccine, but not as good as Britons think it is.

Will this be solved with boosters? https://t.co/aR0VJQn2N2",True,0,0,0,0,2021-03-27 12:44:59 UTC,"az-vaccine,vaccines",-1.0
548,1376450449742643203,1102968375284776965,911Amelia,🩺Nurse Amelia 🇬🇧🇺🇸,Former Mil Nurse. Mrs T. Fan. Advocate 4 Veteran Care. RT not an endorsement. No DM. My views R my own.,Up Ta North,False,Wonder how many jobs we secured in the supply &amp; demand chain? https://t.co/eBwX4WQPNx,True,0,0,0,0,2021-03-29 08:25:35 UTC,"az-vaccine,vaccines",0.0
549,1376854232092008459,1082279210306158592,ourNHCP,Northamptonshire Health and Care Partnership,"Working in partnership towards a positive lifetime of health, wellbeing and care in our community.

Account monitored Monday to Friday during office hours only.",Northamptonshire,False,The COVID-19 vaccine is safe and effective and is our best protection against coronavirus. Please take your vaccine when you are offered it. https://t.co/GeUNT6p9LX,True,0,0,0,0,2021-03-30 11:10:04 UTC,"az-vaccine,vaccines",1.0
550,1376333373078183937,40546642,Globalidentity,ن Winston Smith DiEM,My Bio courtesy of @Charmlessnurk a left wing nut basket with a cat fixation. Very funny when he's not having one of his turns. Smells like prunes.,Progressive Alliance ,False,Can't wait for my second jab https://t.co/V6y71RkIeO,True,0,0,0,0,2021-03-29 00:40:21 UTC,"az-vaccine,vaccines",1.0
551,1376122010783338499,250758922,MovieTheatrGoer,Antonella🎭🎞,#radioalert tweets - Eye on: #actors #Theatre #NewWriting #Cinema #shortfilm #TVseries #western #WWI #WWII #60s #70s #SciFi #Music #Ballet #LGB🏳️‍🌈#Archeology,🇮🇹 potter -❤️Performing arts,False,"@scotwilliams I’m even reading tweets of British who took offence about the EU having had doubts on the AstraZeneca vaccine at the beginning.
“I’m glad we left” one wrote.",True,0,0,0,0,2021-03-28 10:40:29 UTC,"az-vaccine,vaccines",0.0
552,1375156749985009665,872527375128551425,Scarsbrook_G,Graham Scarsbrook,"Director, engineering, automotive, marine & defence manufacturing industry.","South West, England",False,"Child abuse.
Pfizer-BioNTech have begun testing their vaccine in young children
 https://t.co/DJBIGsMR10",False,0,0,0,0,2021-03-25 18:44:53 UTC,"pb-vaccine,vaccines",0.0
553,1375249876221628422,202211024,ruby0ven,ROvenen,"Disabled, Carer, SciFi & Musical Theatre fan",Somewhere in UK,False,"@scividence @MaxCRoser @simongerman600 lol..... Pfizer-BioNTech vaccine...... a US, German collaboration, using UK chemicals.......",True,0,0,0,0,2021-03-26 00:54:56 UTC,"pb-vaccine,vaccines",0.0
554,1376779989610209282,4913546604,hofrick,stat-trak booty cheeks,i do art | they/them | 18,uea,False,i really wish jk rowling never published that fuckin book the world would be a severely better place https://t.co/mEPDox6l8N,True,0,0,0,0,2021-03-30 06:15:03 UTC,"az-vaccine,m-vaccine",0.0
555,1376123143761330179,4197837575,RaghallaighJ,Seán O’Raghallaigh 🇮🇪🇻🇳🇵🇸,"“The Irish people will only be free, when they own everything from the plough to the stars”. End DP | Socialist | Environmentalist | Hippy | he/him",Éire,False,"Idk if I need to say how disappointing it is to be vaccinating at a rate of 1% population a week
We’ve 3 vaccines in circulation, supply isn’t an excuse
Hope we’ll see that rise :)) https://t.co/P1QuHjCwUk",True,0,0,0,0,2021-03-28 10:44:59 UTC,"az-vaccine,m-vaccine",0.0
556,1375643740988137473,5139801,gregorymelody,Gregory Shelton,Collect Bible translations,"Washington, D.C.",False,"Is the COVID-19 vaccine, as of early 2021, an innoculation or cure, as it seems like it doesn't actually prevent spreading it nor you getting it (it just lessens the severity)?  This is the data about the Pfizer-BioNTech and Moderna vaccine",True,0,0,0,0,2021-03-27 03:00:00 UTC,"pb-vaccine,m-vaccine,vaccines",0.0
557,1378580621677707264,15520253,news4buffalo,News 4 Buffalo,"WIVB-TV is Buffalo's first television station and Your Local News Leader.
📧 newsroom@wivb.com
📞 (716) 876-7333
🗣️ DMs are open for news tips","Buffalo, NY",True,These two groups tend to report more COVID vaccine side effects. This is why: https://t.co/sHXxHGMXJR,False,0,0,0,0,2021-04-04 05:30:07 UTC,vaccines,0.0
558,1378561754553192452,14175873,aparanjape,Amit Paranjape,"Diverse interests: Software, Healthcare, Aerospace, Technology, Science, Startups, Economics & Policy, Infrastructure, History, Cricket, City of Pune","Pune, India",True,"#COVID19 vaccine production and distribution.

https://t.co/6RUCr2IJg5 (via @NGKabra) https://t.co/nodb9IyHM2",False,0,0,0,0,2021-04-04 04:15:09 UTC,vaccines,0.0
559,1378661156362067968,1652541,Reuters,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,True,Libya PM hails COVID vaccine delivery as 'first drop of rain' https://t.co/v360qMVwO2 https://t.co/aw7IX6474h,False,0,0,0,0,2021-04-04 10:50:08 UTC,vaccines,1.0
560,1378701425249763328,115435421,WFYINews,WFYI News,Central Indiana’s public media news & NPR affiliate. 90.1 FM and stream @wfyi.,"Indianapolis, IN",True,"Indiana is supplying big businesses and higher education institutions with the COVID-19 vaccine, to help vaccinate their employees and students. https://t.co/HNl7pRURuG via @brandonjsmith5",False,0,0,0,0,2021-04-04 13:30:09 UTC,vaccines,1.0
561,1378702675567579138,17038090,ReutersUK,Reuters UK,"Reuters UK editors. From pigeons to multimedia, Reuters has been delivering the news since 1851.","London, United Kingdom",True,FA Cup and comedy club to host England's vaccine passport trial https://t.co/KGfo4ln8GE https://t.co/Vo7JzfY9iN,False,0,0,0,0,2021-04-04 13:35:07 UTC,vaccines,0.0
562,1377648196822970369,20269833,TribLIVE,TribLIVE.com,"https://t.co/x0cNIwZOuB covers Pittsburgh and Western Pennsylvania news, sports, politics, entertainment and more. Facebook: https://t.co/JwAXKpOwGP","Pittsburgh, Pa.",True,"Follow-up data from a final-stage trial of 46,307 people showed the vaccine was 91.3% effective in preventing symptomatic cases starting one week after the second dose through as long as six months. 

https://t.co/eWTOFte4Z0",False,0,0,0,0,2021-04-01 15:45:00 UTC,vaccines,0.0
563,1377513625309622272,16161622,MyNBC5,MyNBC5,"Your source for news, weather & sports in northern New York, Vermont & New Hampshire's Upper Valley. Email us at newstips@mynbc5.com",Burlington • Plattsburgh,True,Report: Mistake at Baltimore plant ruined 15 million COVID-19 vaccine doses https://t.co/s87wNuXshj,False,0,0,0,0,2021-04-01 06:50:15 UTC,vaccines,0.0
564,1377591580450770951,40850617,TheNamibian,The Namibian,"The official Twitter account of The Namibian, Namibia's biggest daily newspaper.","Windhoek, Namibia",True,President Hage Geingob yesterday expressed his disappointment over the constant delays in the delivery of vaccine doses to the country through the Covax facility – despite Namibia paying roughly N$29 million out of the N$193 million owed. https://t.co/NzaZ2emN3l https://t.co/4UZyqpGnWg,False,0,0,0,0,2021-04-01 12:00:01 UTC,vaccines,0.0
565,1377421707758215170,13918492,fox5dc,FOX 5 DC,"We cover breaking news in Washington #DC, Maryland & Virginia. NEWS TIPS: 202-895-3000 or fox5tips@foxtv.com. Online: https://t.co/kxTWevUZu9. Facebook: FOX 5 DC",Washington DC,True,Pfizer COVID-19 vaccine proven 100% effective in children ages 12 to 15 https://t.co/D8dBtpwVsJ,False,0,0,0,0,2021-04-01 00:45:01 UTC,vaccines,0.0
566,1377727464995180548,3302987212,KristiOConnor_,Kristi O'Connor WBTV,MMJ/Weekend Anchor for @WBTV_News. https://t.co/KHNIV6ZLuo Email Story Ideas to kristioconnor@wbtv.com Former Weekend Anchor for @news5WCYB. @IllinoisStateU alum.,"Charlotte, NC",True,This map shows the percentage of each county’s population that is fully vaccinated. You’ll see many rural counties are outpacing more densely populated areas. We’re exploring the different challenges parts of the state are experiencing during vaccine rollout at 5 on .@WBTV_News https://t.co/HrXfK8wW56,False,0,0,0,0,2021-04-01 20:59:59 UTC,vaccines,0.0
567,1377614226244665345,239861560,KTXS_News,KTXS News,"This is the official Twitter feed for KTXS News in Abilene, Texas.  Click on http://t.co/k0pTs97F for the latest in news, weather, sports from the Big Country.","Abilene, Texas",True,"When available, will you let your kids get the COVID-19 vaccine?

https://t.co/UGQvtvKh9c",False,0,0,0,0,2021-04-01 13:30:01 UTC,vaccines,0.0
568,1377482149578878976,23981681,wqad,WQAD,"Hard Work and Determination • Local news, sports and weather in the Quad Cities • DM us with news tips or send us an email at news@wqad.com",Quad Cities,True,Reports: Mix-up at Johnson &amp; Johnson plant delays delivery of COVID-19 vaccine doses https://t.co/DKJOtXce0c,False,0,0,0,0,2021-04-01 04:45:11 UTC,vaccines,0.0
569,1377674623962255361,14789627,ktivnews,KTIV News Four,"Serving Siouxlanders since 1954, we pride ourselves on being Siouxland's NewsChannel!","Sioux City, IA",True,"South Dakota health officials are reporting 4,744 more residents have completed their COVID-19 vaccine series, with a total of 170,684 people in the state now fully vaccinated.

https://t.co/fM4gRiVYZA",False,0,0,0,0,2021-04-01 17:30:00 UTC,vaccines,0.0
570,1377532440709849091,2191703749,dailytimespak,Daily Times,"The official feed of Daily Times, Pakistan's premier newspaper with top stories, special features & more.",Pakistan,True,"India has decided to open vaccination drive for people aged 45 and above on Thursday as the coronavirus cases increase. The widening of vaccination drive will decrease the vaccine export from the world’s biggest maker of the drug.

https://t.co/QmQacZS673",False,0,0,0,0,2021-04-01 08:05:01 UTC,vaccines,0.0
571,1377570200409812995,1240239979332239361,SyHeartlandsCCG,NHS Surrey Heartlands CCG 💙,Planning and buying health and care services for residents across Surrey Heartlands. Please refer to our website for the latest info on Covid-19 vaccinations.,Surrey,True,"First priority groups (over 80's) are beginning to be invited back for the second dose of the Covid-19 vaccine. Restrictions for access to Guildford High Street are returning  from 12th April read more about getting your vaccine at Superdrug, Guildford 👉https://t.co/QzPcy7NXOE https://t.co/6XEvsLnAgm",False,0,0,0,0,2021-04-01 10:35:04 UTC,vaccines,0.0
572,1377562689115979778,19377913,cityoftoronto,City of Toronto,Official account for the #CityofTO sharing #TOnews. Not monitored 24/7. Terms of use https://t.co/IqRocXwWt5.,Toronto ON Canada,True,"Toronto #COVID19 vaccination update for March 15: 531,058 vaccine doses have been administered. News release: https://t.co/4hHWRyzard",False,0,0,0,0,2021-04-01 10:05:13 UTC,vaccines,0.0
573,1377478345592557576,191074329,KendraWrites,"Kendra ""Gloom is My Beat"" Pierre-Louis",Now @Gimletmedia @slevittslevitt past @popsci @MIT_sciwrite  Anti mayo. Pro The Expanse. Saying the quiet part out loud. All my tweets are subtweets.,Queens in spirit,True,I've read several of those stories about the fuck ups with the J&amp;J vaccine.  Not a one explained to me how they caught the error *before* the vaccines were shipped or provided any real context of reasonable safety of the existing vaccine supplies.  /1,False,0,0,0,0,2021-04-01 04:30:04 UTC,vaccines,0.0
574,1377558858634305540,18736950,FCN2go,First Coast News,"Always On Your Side, First Coast News WTLV/WJXX Jacksonville, FL. Join the thousands following First Coast News.","Jacksonville, FL",True,Get the COVID-19 vaccine or lose your job. That’s the position one Houston hospital is taking as they try to keep patients as safe as possible.  https://t.co/wSJCyV0oKJ,False,0,0,0,0,2021-04-01 09:50:00 UTC,vaccines,0.0
575,1377682172283338759,28123142,12NewsNow,12NewsNow,We are the local news leader in Southeast Texas. See news happening? Call us at (409) 838-1212 or email us at 12News@12NewsNow.com 12News: Expect More.,"Beaumont, TX",True,"Individual health departments will now be in charge of requesting their own vaccine supply and registrations, but officials say there's no need to panic.  https://t.co/gVsD3PwOOq",False,0,0,0,0,2021-04-01 18:00:00 UTC,vaccines,0.0
576,1377595343899127809,102887944,MiroBTV,Miro Weinberger,"Mayor of Burlington, VT. Focused on #BTV fiscal health, environment + housing. Proud dad, husband, hiker + Red Sox fan. Follow official office tweets @BTVmayor","Burlington, VT",True,All BIPOC Vermonters over age 16 can sign up for vaccinations today! You can find details here: https://t.co/nZpx43raQs 1/,False,0,0,1,0,2021-04-01 12:14:59 UTC,vaccines,0.0
577,1377687190843621379,8861752,baltimoresun,The Baltimore Sun,Light for all.,"Baltimore, Maryland",True,"Story: With increased vaccine supply expected, people aged 16 and older can now preregister for immunizations, Gov. Larry Hogan says. https://t.co/tUvViPqAqN",True,0,0,0,0,2021-04-01 18:19:57 UTC,vaccines,0.0
578,1377339915445370885,16664681,latimes,Los Angeles Times,"Covering the world with a West Coast perspective. 

Subscribe now: https://t.co/KW9cHofnW4","El Segundo, CA",True,"Which vaccine is the best? 

Dr. Heather Irobunda and Dr. Paula Cannon explain why you should take whichever #COVID_19 vaccine is available to you. 

We took your #vaccine questions to the experts. See more at https://t.co/m3RhzEEt9W https://t.co/SQ28u60Jgp",False,0,0,0,0,2021-03-31 19:20:00 UTC,vaccines,0.0
579,1377263165235470338,16458383,NorthBayNews,The Press Democrat,"Sonoma County News - powered by staff of The Press Democrat, Santa Rosa, CA. Winner of the 2018 Pulitzer Prize for Breaking News Reporting.","Sonoma County, CA",True,"The expansion of eligibility standards on Thursday will draw another 60,000 Sonoma County residents  into a system that is currently receiving fewer than 12,000 doses a week from the state.​  https://t.co/Mu1hi9043c",False,0,0,0,0,2021-03-31 14:15:01 UTC,vaccines,0.0
580,1377236737097879562,243811680,CBS4Local,CBS4Local,"@CBS4Local is committed to bringing the latest local news, weather and sports updates across the Borderland.","El Paso, Texas",True,"The COVID-19 vaccine will be administered at select CVS pharmacy locations across the state of New Mexico starting March 31.
https://t.co/3czBewt9hb",False,0,0,0,0,2021-03-31 12:30:00 UTC,vaccines,0.0
581,1377176340386902019,141163282,SowetanLIVE,Sowetan LIVE,It’s what you know that determines how far you can go. Visit https://t.co/yT8GWGck3Z to know more. #KnowYourPlace,"Johannesburg, South Africa",True,"Department of health technical adviser Dr Aquina Thulare has told parliament that 362 diplomats stationed in Africa will be considered for priority single dose Covid-19 vaccinations to ensure their speedy return to their diplomatic missions.
https://t.co/oaQsLctWXl",False,0,0,0,0,2021-03-31 08:30:00 UTC,vaccines,0.0
582,1377365084842782721,22990962,kmoxnews,KMOX St. Louis News,The news that matters to you from local experts and trusted sources. Listen now on the free @Audacy app.,"St. Louis, MO",True,Pfizer says COVID-19 vaccine protects kids as young as 12 https://t.co/bnr0tV4ouR,False,0,0,0,0,2021-03-31 21:00:01 UTC,vaccines,1.0
583,1377059309343932416,19489239,Jerusalem_Post,The Jerusalem Post,Israel & world news from the Jewish state's leading website and best-selling English news source. | Get the JPost newsletter https://t.co/2K4RCfBppj 📩,Israel,True,"Rep. Marjorie Taylor Green, famous for her space laser theory, called the #vaccine ""fascism, or communism – whatever you want to call it.""

#vaccines | #vaccination | #Covid_19 

https://t.co/6xY5N4FysP",False,0,0,0,0,2021-03-31 00:44:58 UTC,vaccines,0.0
584,1377935102467055619,15850297,fox7austin,FOX 7 Austin,"We cover local news in Central #Texas. 
Got a news tip? Call us at 512-472-0988 or email us: ktbcnews@fox.com","Austin, TX",True,"As more people are able to get a COVID vaccine, some early reports suggest the shot may be helpful for those considered to have ""long COVID.""​  https://t.co/npolzymLpA",False,0,0,0,0,2021-04-02 10:45:03 UTC,vaccines,1.0
585,1377935103708557313,20751449,the_hindu,The Hindu,News feeds from India's National Newspaper,"Chennai, India",True,"A senior police officer, who took his second coronavirus vaccine dose last month, and his wife have tested positive for COVID-19. https://t.co/GK1TgBrpAr",False,0,0,0,1,2021-04-02 10:45:04 UTC,vaccines,0.0
586,1378104960374599681,15050354,DeseretNews,Deseret News,"The Deseret News offers news, information, commentary, and analysis from an award-winning and experienced team of reporters, editors, columnists, and bloggers.","Salt Lake City, UT",True,"The Centers for Disease Control and Prevention said Friday that fully vaccinated adults can travel, giving people more freedom to visit with family and friends across the country. | By @HerbScribner

https://t.co/j2AdT8WZts",False,0,0,0,0,2021-04-02 22:00:01 UTC,vaccines,0.0
587,1377802985682702338,19945609,KOAA,KOAA News5,"News5 is Always Watching Out for You in Colorado Springs and Pueblo.  Watch us on your time via Roku, AppleTV, FireTV and Android TV. Learn more: https://t.co/xH8WzxlH3O","Colorado Springs/Pueblo, CO",True,"Have you been eligible for the COVID-19 vaccine, but can't find an appointment? Thanks to one man in Colorado Springs, you can use this hack to try and schedule one, since by tomorrow every person in the state 16+ will be eligible. https://t.co/eibwRTt6Oz",False,0,0,0,0,2021-04-02 02:00:04 UTC,vaccines,0.0
588,1377820652816588802,292737255,VictoriaAveyard,Victoria Aveyard,"#1 NYT Bestseller, Masshole, USC Trojan, map person. Author of the #1 series RED QUEEN and REALM BREAKER, coming 5/4/21. I'm not here to mingle.",LA,True,"dog moms, let's roll out https://t.co/XHlvWFtd9X",True,1,0,0,0,2021-04-02 03:10:16 UTC,vaccines,0.0
589,1378422051921256449,16513416,fox35orlando,FOX 35 Orlando,"Official FOX 35 Orlando/WOFL account for breaking news, weather, politics, sports and more.","Orlando, Florida",True,"VACCINE PASSPORTS BANNED: On Friday, Florida Governor Ron DeSantis issued an executive order forbidding local governments and businesses from requiring so-called ""vaccine passports"" to show proof that customers have been inoculated against the coronavirus. https://t.co/iXuGUUrUKp",False,0,0,0,0,2021-04-03 19:00:01 UTC,vaccines,0.0
590,1378405688074854406,17595958,AzEIN,AzEIN,The Ariz. Emergency Information Network (AzEIN) is a public service of the Ariz. Dept of Emergency & Military Affairs. Retweets do not imply endorsements.,Arizona,True,"If you live near or on the Yavapai-Apache Nation, heads up 💉: they're hosting a free drive-thru vaccination clinic for first doses of Moderna this Tuesday. Register or walk in to #RollUpYourSleeve. 

More info at https://t.co/2P10CGKChS https://t.co/uE5cfVgQdw",False,0,0,0,0,2021-04-03 17:55:00 UTC,m-vaccine,0.0
591,1376504418791686144,21901715,KUTV2News,KUTV2news,"Utah's #1 source for breaking news, weather and sports. TIPS: (801) 839-1222, Facebook, Instagram, Snapchat: @KUTV2News",Utah,True,"Accompanied by relatives who helped her into Bucharest’s Children’s Palace, Zoea Baltag, born in 1916, welcomed her second dose of the Pfizer vaccine.

https://t.co/vDnhQ8GlSg",False,0,0,0,0,2021-03-29 12:00:02 UTC,vaccines,0.0
592,1376183555567456263,24506246,haaretzcom,Haaretz.com,"All the news, opinion and analysis from Israel, the Middle East and the Jewish World",Israel,True,Putin says he felt minor side effects from COVID vaccine https://t.co/oJAxSawxYt,False,0,0,0,0,2021-03-28 14:45:02 UTC,vaccines,0.0
